"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"California"	"06"	"2013"	"2013"	"35-44 years"	"35-44"	434	5057711	8.6	0.4
	"California"	"06"	"2013"	"2013"	"45-54 years"	"45-54"	503	5100139	9.9	0.4
	"California"	"06"	"2013"	"2013"	"55-64 years"	"55-64"	491	4268302	11.5	0.5
	"California"	"06"	"2013"	"2013"	"65-74 years"	"65-74"	262	2594984	10.1	0.6
	"California"	"06"	"2013"	"2013"	"75-84 years"	"75-84"	199	1389817	14.3	1.0
	"California"	"06"	"2013"	"2013"	"85+ years"	"85+"	133	648898	20.5	1.8
	"California"	"06"	"2014"	"2014"	"1-4 years"	"1-4"	39	1978023	2.0	0.3
	"California"	"06"	"2014"	"2014"	"5-14 years"	"5-14"	90	4988420	1.8	0.2
	"California"	"06"	"2014"	"2014"	"15-24 years"	"15-24"	734	5450861	13.5	0.5
	"California"	"06"	"2014"	"2014"	"25-34 years"	"25-34"	639	5626308	11.4	0.4
	"California"	"06"	"2014"	"2014"	"35-44 years"	"35-44"	411	5083831	8.1	0.4
	"California"	"06"	"2014"	"2014"	"45-54 years"	"45-54"	494	5135079	9.6	0.4
	"California"	"06"	"2014"	"2014"	"55-64 years"	"55-64"	461	4385558	10.5	0.5
	"California"	"06"	"2014"	"2014"	"65-74 years"	"65-74"	289	2735433	10.6	0.6
	"California"	"06"	"2014"	"2014"	"75-84 years"	"75-84"	234	1424813	16.4	1.1
	"California"	"06"	"2014"	"2014"	"85+ years"	"85+"	120	668825	17.9	1.6
	"California"	"06"	"2015"	"2015"	"1-4 years"	"1-4"	27	1972886	1.4	0.3
	"California"	"06"	"2015"	"2015"	"5-14 years"	"5-14"	83	4970589	1.7	0.2
	"California"	"06"	"2015"	"2015"	"15-24 years"	"15-24"	743	5385488	13.8	0.5
	"California"	"06"	"2015"	"2015"	"25-34 years"	"25-34"	714	5738422	12.4	0.5
	"California"	"06"	"2015"	"2015"	"35-44 years"	"35-44"	466	5095966	9.1	0.4
	"California"	"06"	"2015"	"2015"	"45-54 years"	"45-54"	553	5142059	10.8	0.5
	"California"	"06"	"2015"	"2015"	"55-64 years"	"55-64"	582	4496416	12.9	0.5
	"California"	"06"	"2015"	"2015"	"65-74 years"	"65-74"	325	2873738	11.3	0.6
	"California"	"06"	"2015"	"2015"	"75-84 years"	"75-84"	219	1457065	15.0	1.0
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	140	687954	20.4	1.7
	"California"	"06"	"2016"	"2016"	"1-4 years"	"1-4"	42	1953285	2.2	0.3
	"California"	"06"	"2016"	"2016"	"5-14 years"	"5-14"	73	4970263	1.5	0.2
	"California"	"06"	"2016"	"2016"	"15-24 years"	"15-24"	813	5295018	15.4	0.5
	"California"	"06"	"2016"	"2016"	"25-34 years"	"25-34"	778	5820177	13.4	0.5
	"California"	"06"	"2016"	"2016"	"35-44 years"	"35-44"	511	5067442	10.1	0.4
	"California"	"06"	"2016"	"2016"	"45-54 years"	"45-54"	609	5093255	12.0	0.5
	"California"	"06"	"2016"	"2016"	"55-64 years"	"55-64"	597	4556289	13.1	0.5
	"California"	"06"	"2016"	"2016"	"65-74 years"	"65-74"	411	2981296	13.8	0.7
	"California"	"06"	"2016"	"2016"	"75-84 years"	"75-84"	249	1487713	16.7	1.1
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	144	702445	20.5	1.7
	"Colorado"	"08"	"2009"	"2009"	"5-14 years"	"5-14"	12	587218	Unreliable	0.6
	"Colorado"	"08"	"2009"	"2009"	"15-24 years"	"15-24"	76	600952	12.6	1.5
	"Colorado"	"08"	"2009"	"2009"	"25-34 years"	"25-34"	78	622646	12.5	1.4
	"Colorado"	"08"	"2009"	"2009"	"35-44 years"	"35-44"	75	609091	12.3	1.4
	"Colorado"	"08"	"2009"	"2009"	"45-54 years"	"45-54"	75	635964	11.8	1.4
	"Colorado"	"08"	"2009"	"2009"	"55-64 years"	"55-64"	53	484369	10.9	1.5
	"Colorado"	"08"	"2009"	"2009"	"65-74 years"	"65-74"	33	246634	13.4	2.3
	"Colorado"	"08"	"2009"	"2009"	"75-84 years"	"75-84"	26	139733	18.6	3.6
	"Colorado"	"08"	"2009"	"2009"	"85+ years"	"85+"	13	56716	Unreliable	6.4
	"Colorado"	"08"	"2010"	"2010"	"15-24 years"	"15-24"	82	603933	13.6	1.5
	"Colorado"	"08"	"2010"	"2010"	"25-34 years"	"25-34"	62	634070	9.8	1.2
	"Colorado"	"08"	"2010"	"2010"	"35-44 years"	"35-44"	51	609674	8.4	1.2
	"Colorado"	"08"	"2010"	"2010"	"45-54 years"	"45-54"	58	637408	9.1	1.2
	"Colorado"	"08"	"2010"	"2010"	"55-64 years"	"55-64"	70	502275	13.9	1.7
	"Colorado"	"08"	"2010"	"2010"	"65-74 years"	"65-74"	24	255957	9.4	1.9
	"Colorado"	"08"	"2010"	"2010"	"75-84 years"	"75-84"	36	141938	25.4	4.2
	"Colorado"	"08"	"2010"	"2010"	"85+ years"	"85+"	13	58250	Unreliable	6.2
	"Colorado"	"08"	"2011"	"2011"	"5-14 years"	"5-14"	10	605294	Unreliable	0.5
	"Colorado"	"08"	"2011"	"2011"	"15-24 years"	"15-24"	69	615749	11.2	1.3
	"Colorado"	"08"	"2011"	"2011"	"25-34 years"	"25-34"	67	654287	10.2	1.3
	"Colorado"	"08"	"2011"	"2011"	"35-44 years"	"35-44"	64	613158	10.4	1.3
	"Colorado"	"08"	"2011"	"2011"	"45-54 years"	"45-54"	74	632719	11.7	1.4
	"Colorado"	"08"	"2011"	"2011"	"55-64 years"	"55-64"	59	530029	11.1	1.4
	"Colorado"	"08"	"2011"	"2011"	"65-74 years"	"65-74"	27	271495	9.9	1.9
	"Colorado"	"08"	"2011"	"2011"	"75-84 years"	"75-84"	21	145440	14.4	3.2
	"Colorado"	"08"	"2011"	"2011"	"85+ years"	"85+"	12	62034	Unreliable	5.6
	"Colorado"	"08"	"2012"	"2012"	"15-24 years"	"15-24"	82	621153	13.2	1.5
	"Colorado"	"08"	"2012"	"2012"	"25-34 years"	"25-34"	67	670077	10.0	1.2
	"Colorado"	"08"	"2012"	"2012"	"35-44 years"	"35-44"	60	620353	9.7	1.2
	"Colorado"	"08"	"2012"	"2012"	"45-54 years"	"45-54"	54	627043	8.6	1.2
	"Colorado"	"08"	"2012"	"2012"	"55-64 years"	"55-64"	66	542245	12.2	1.5
	"Colorado"	"08"	"2012"	"2012"	"65-74 years"	"65-74"	39	297360	13.1	2.1
	"Colorado"	"08"	"2012"	"2012"	"75-84 years"	"75-84"	29	149138	19.4	3.6
	"Colorado"	"08"	"2012"	"2012"	"85+ years"	"85+"	14	64417	Unreliable	5.8
	"Colorado"	"08"	"2013"	"2013"	"5-14 years"	"5-14"	11	620651	Unreliable	0.5
	"Colorado"	"08"	"2013"	"2013"	"15-24 years"	"15-24"	73	630573	11.6	1.4
	"Colorado"	"08"	"2013"	"2013"	"25-34 years"	"25-34"	72	688236	10.5	1.2
	"Colorado"	"08"	"2013"	"2013"	"35-44 years"	"35-44"	56	628309	8.9	1.2
	"Colorado"	"08"	"2013"	"2013"	"45-54 years"	"45-54"	69	621537	11.1	1.3
	"Colorado"	"08"	"2013"	"2013"	"55-64 years"	"55-64"	61	554954	11.0	1.4
	"Colorado"	"08"	"2013"	"2013"	"65-74 years"	"65-74"	45	320374	14.0	2.1
	"Colorado"	"08"	"2013"	"2013"	"75-84 years"	"75-84"	21	152947	13.7	3.0
	"Colorado"	"08"	"2014"	"2014"	"5-14 years"	"5-14"	12	626052	Unreliable	0.6
	"Colorado"	"08"	"2014"	"2014"	"15-24 years"	"15-24"	85	642286	13.2	1.4
	"Colorado"	"08"	"2014"	"2014"	"25-34 years"	"25-34"	72	707433	10.2	1.2
	"Colorado"	"08"	"2014"	"2014"	"35-44 years"	"35-44"	63	636491	9.9	1.2
	"Colorado"	"08"	"2014"	"2014"	"45-54 years"	"45-54"	76	620983	12.2	1.4
	"Colorado"	"08"	"2014"	"2014"	"55-64 years"	"55-64"	60	568216	10.6	1.4
	"Colorado"	"08"	"2014"	"2014"	"65-74 years"	"65-74"	43	341819	12.6	1.9
	"Colorado"	"08"	"2014"	"2014"	"75-84 years"	"75-84"	26	157565	16.5	3.2
	"Colorado"	"08"	"2014"	"2014"	"85+ years"	"85+"	19	68867	Unreliable	6.3
	"Colorado"	"08"	"2015"	"2015"	"5-14 years"	"5-14"	10	631462	Unreliable	0.5
	"Colorado"	"08"	"2015"	"2015"	"15-24 years"	"15-24"	89	654250	13.6	1.4
	"Colorado"	"08"	"2015"	"2015"	"25-34 years"	"25-34"	96	731319	13.1	1.3
	"Colorado"	"08"	"2015"	"2015"	"35-44 years"	"35-44"	62	647363	9.6	1.2
	"Colorado"	"08"	"2015"	"2015"	"45-54 years"	"45-54"	70	622757	11.2	1.3
	"Colorado"	"08"	"2015"	"2015"	"55-64 years"	"55-64"	77	582172	13.2	1.5
	"Colorado"	"08"	"2015"	"2015"	"65-74 years"	"65-74"	58	362313	16.0	2.1
	"Colorado"	"08"	"2015"	"2015"	"75-84 years"	"75-84"	27	162117	16.7	3.2
	"Colorado"	"08"	"2015"	"2015"	"85+ years"	"85+"	19	70852	Unreliable	6.2
	"Colorado"	"08"	"2016"	"2016"	"5-14 years"	"5-14"	13	630490	Unreliable	0.6
	"Colorado"	"08"	"2016"	"2016"	"15-24 years"	"15-24"	109	659520	16.5	1.6
	"Colorado"	"08"	"2016"	"2016"	"25-34 years"	"25-34"	104	749597	13.9	1.4
	"Colorado"	"08"	"2016"	"2016"	"35-44 years"	"35-44"	58	655152	8.9	1.2
	"Colorado"	"08"	"2016"	"2016"	"45-54 years"	"45-54"	76	626805	12.1	1.4
	"Colorado"	"08"	"2016"	"2016"	"55-64 years"	"55-64"	88	594542	14.8	1.6
	"Colorado"	"08"	"2016"	"2016"	"65-74 years"	"65-74"	52	382856	13.6	1.9
	"Colorado"	"08"	"2016"	"2016"	"75-84 years"	"75-84"	41	167014	24.5	3.8
	"Colorado"	"08"	"2016"	"2016"	"85+ years"	"85+"	18	72461	Unreliable	5.9
	"Connecticut"	"09"	"2009"	"2009"	"15-24 years"	"15-24"	58	457039	12.7	1.7
	"Connecticut"	"09"	"2009"	"2009"	"25-34 years"	"25-34"	47	397984	11.8	1.7
	"Connecticut"	"09"	"2009"	"2009"	"35-44 years"	"35-44"	42	469917	8.9	1.4
	"Connecticut"	"09"	"2009"	"2009"	"45-54 years"	"45-54"	35	538187	6.5	1.1
	"Connecticut"	"09"	"2009"	"2009"	"55-64 years"	"55-64"	36	403393	8.9	1.5
	"Connecticut"	"09"	"2009"	"2009"	"65-74 years"	"65-74"	18	233778	Unreliable	1.8
	"Connecticut"	"09"	"2009"	"2009"	"75-84 years"	"75-84"	20	158352	12.6	2.8
	"Connecticut"	"09"	"2010"	"2010"	"15-24 years"	"15-24"	78	457727	17.0	1.9
	"Connecticut"	"09"	"2010"	"2010"	"25-34 years"	"25-34"	51	402828	12.7	1.8
	"Connecticut"	"09"	"2010"	"2010"	"35-44 years"	"35-44"	38	458984	8.3	1.3
	"Connecticut"	"09"	"2010"	"2010"	"45-54 years"	"45-54"	49	541056	9.1	1.3
	"Connecticut"	"09"	"2010"	"2010"	"55-64 years"	"55-64"	34	415131	8.2	1.4
	"Connecticut"	"09"	"2010"	"2010"	"65-74 years"	"65-74"	18	239000	Unreliable	1.8
	"Connecticut"	"09"	"2010"	"2010"	"75-84 years"	"75-84"	26	157159	16.5	3.2
	"Connecticut"	"09"	"2010"	"2010"	"85+ years"	"85+"	21	80058	26.2	5.7
	"Connecticut"	"09"	"2011"	"2011"	"15-24 years"	"15-24"	62	459028	13.5	1.7
	"Connecticut"	"09"	"2011"	"2011"	"25-34 years"	"25-34"	31	410180	7.6	1.4
	"Connecticut"	"09"	"2011"	"2011"	"35-44 years"	"35-44"	23	444827	5.2	1.1
	"Connecticut"	"09"	"2011"	"2011"	"45-54 years"	"45-54"	30	538531	5.6	1.0
	"Connecticut"	"09"	"2011"	"2011"	"55-64 years"	"55-64"	27	432292	6.2	1.2
	"Connecticut"	"09"	"2011"	"2011"	"65-74 years"	"65-74"	21	246932	8.5	1.9
	"Connecticut"	"09"	"2011"	"2011"	"75-84 years"	"75-84"	15	155268	Unreliable	2.5
	"Connecticut"	"09"	"2011"	"2011"	"85+ years"	"85+"	14	82267	Unreliable	4.5
	"Connecticut"	"09"	"2012"	"2012"	"15-24 years"	"15-24"	54	463410	11.7	1.6
	"Connecticut"	"09"	"2012"	"2012"	"25-34 years"	"25-34"	48	416630	11.5	1.7
	"Connecticut"	"09"	"2012"	"2012"	"35-44 years"	"35-44"	37	435699	8.5	1.4
	"Connecticut"	"09"	"2012"	"2012"	"45-54 years"	"45-54"	31	533360	5.8	1.0
	"Connecticut"	"09"	"2012"	"2012"	"55-64 years"	"55-64"	46	437889	10.5	1.5
	"Connecticut"	"09"	"2012"	"2012"	"65-74 years"	"65-74"	22	263628	8.3	1.8
	"Connecticut"	"09"	"2012"	"2012"	"75-84 years"	"75-84"	21	153434	13.7	3.0
	"Connecticut"	"09"	"2012"	"2012"	"85+ years"	"85+"	14	83194	Unreliable	4.5
	"Connecticut"	"09"	"2013"	"2013"	"15-24 years"	"15-24"	70	468824	14.9	1.8
	"Connecticut"	"09"	"2013"	"2013"	"25-34 years"	"25-34"	50	421376	11.9	1.7
	"Connecticut"	"09"	"2013"	"2013"	"35-44 years"	"35-44"	40	425813	9.4	1.5
	"Connecticut"	"09"	"2013"	"2013"	"45-54 years"	"45-54"	44	524244	8.4	1.3
	"Connecticut"	"09"	"2013"	"2013"	"55-64 years"	"55-64"	29	447042	6.5	1.2
	"Connecticut"	"09"	"2013"	"2013"	"65-74 years"	"65-74"	20	275931	7.2	1.6
	"Connecticut"	"09"	"2013"	"2013"	"75-84 years"	"75-84"	20	151963	13.2	2.9
	"Connecticut"	"09"	"2013"	"2013"	"85+ years"	"85+"	14	84420	Unreliable	4.4
	"Connecticut"	"09"	"2014"	"2014"	"15-24 years"	"15-24"	49	474670	10.3	1.5
	"Connecticut"	"09"	"2014"	"2014"	"25-34 years"	"25-34"	47	423156	11.1	1.6
	"Connecticut"	"09"	"2014"	"2014"	"35-44 years"	"35-44"	38	418722	9.1	1.5
	"Connecticut"	"09"	"2014"	"2014"	"45-54 years"	"45-54"	43	516029	8.3	1.3
	"Connecticut"	"09"	"2014"	"2014"	"55-64 years"	"55-64"	31	456434	6.8	1.2
	"Connecticut"	"09"	"2014"	"2014"	"65-74 years"	"65-74"	22	285275	7.7	1.6
	"Connecticut"	"09"	"2014"	"2014"	"75-84 years"	"75-84"	17	151677	Unreliable	2.7
	"Connecticut"	"09"	"2014"	"2014"	"85+ years"	"85+"	17	84841	Unreliable	4.9
	"Connecticut"	"09"	"2015"	"2015"	"15-24 years"	"15-24"	46	475837	9.7	1.4
	"Connecticut"	"09"	"2015"	"2015"	"25-34 years"	"25-34"	45	423311	10.6	1.6
	"Connecticut"	"09"	"2015"	"2015"	"35-44 years"	"35-44"	33	411492	8.0	1.4
	"Connecticut"	"09"	"2015"	"2015"	"45-54 years"	"45-54"	52	507575	10.2	1.4
	"Connecticut"	"09"	"2015"	"2015"	"55-64 years"	"55-64"	42	465789	9.0	1.4
	"Connecticut"	"09"	"2015"	"2015"	"65-74 years"	"65-74"	23	294413	7.8	1.6
	"Connecticut"	"09"	"2015"	"2015"	"75-84 years"	"75-84"	15	152294	Unreliable	2.5
	"Connecticut"	"09"	"2015"	"2015"	"85+ years"	"85+"	12	85150	Unreliable	4.1
	"Connecticut"	"09"	"2016"	"2016"	"15-24 years"	"15-24"	48	474318	10.1	1.5
	"Connecticut"	"09"	"2016"	"2016"	"25-34 years"	"25-34"	56	423553	13.2	1.8
	"Connecticut"	"09"	"2016"	"2016"	"35-44 years"	"35-44"	32	403812	7.9	1.4
	"Connecticut"	"09"	"2016"	"2016"	"45-54 years"	"45-54"	42	494760	8.5	1.3
	"Connecticut"	"09"	"2016"	"2016"	"55-64 years"	"55-64"	50	473027	10.6	1.5
	"Connecticut"	"09"	"2016"	"2016"	"65-74 years"	"65-74"	23	302809	7.6	1.6
	"Connecticut"	"09"	"2016"	"2016"	"75-84 years"	"75-84"	23	153658	15.0	3.1
	"Connecticut"	"09"	"2016"	"2016"	"85+ years"	"85+"	17	84931	Unreliable	4.9
	"Delaware"	"10"	"2009"	"2009"	"5-14 years"	"5-14"	10	112855	Unreliable	2.8
	"Delaware"	"10"	"2009"	"2009"	"15-24 years"	"15-24"	19	126791	Unreliable	3.4
	"Delaware"	"10"	"2009"	"2009"	"25-34 years"	"25-34"	23	110691	20.8	4.3
	"Delaware"	"10"	"2009"	"2009"	"35-44 years"	"35-44"	12	117947	Unreliable	2.9
	"Delaware"	"10"	"2009"	"2009"	"45-54 years"	"45-54"	23	132682	17.3	3.6
	"Delaware"	"10"	"2009"	"2009"	"65-74 years"	"65-74"	10	70760	Unreliable	4.5
	"Delaware"	"10"	"2010"	"2010"	"15-24 years"	"15-24"	25	127450	19.6	3.9
	"Delaware"	"10"	"2010"	"2010"	"25-34 years"	"25-34"	21	111417	18.8	4.1
	"Delaware"	"10"	"2010"	"2010"	"35-44 years"	"35-44"	20	116087	17.2	3.9
	"Delaware"	"10"	"2010"	"2010"	"45-54 years"	"45-54"	16	133554	Unreliable	3.0
	"Delaware"	"10"	"2010"	"2010"	"55-64 years"	"55-64"	10	110929	Unreliable	2.9
	"Delaware"	"10"	"2010"	"2010"	"65-74 years"	"65-74"	10	72453	Unreliable	4.4
	"Delaware"	"10"	"2011"	"2011"	"15-24 years"	"15-24"	17	127154	Unreliable	3.2
	"Delaware"	"10"	"2011"	"2011"	"25-34 years"	"25-34"	18	114307	Unreliable	3.7
	"Delaware"	"10"	"2011"	"2011"	"35-44 years"	"35-44"	16	113498	Unreliable	3.5
	"Delaware"	"10"	"2011"	"2011"	"45-54 years"	"45-54"	20	133296	15.0	3.4
	"Delaware"	"10"	"2012"	"2012"	"15-24 years"	"15-24"	16	128301	Unreliable	3.1
	"Delaware"	"10"	"2012"	"2012"	"25-34 years"	"25-34"	28	116298	24.1	4.5
	"Delaware"	"10"	"2012"	"2012"	"35-44 years"	"35-44"	17	111481	Unreliable	3.7
	"Delaware"	"10"	"2012"	"2012"	"45-54 years"	"45-54"	26	132413	19.6	3.9
	"Delaware"	"10"	"2013"	"2013"	"15-24 years"	"15-24"	21	125449	16.7	3.7
	"Delaware"	"10"	"2013"	"2013"	"25-34 years"	"25-34"	13	120019	Unreliable	3.0
	"Delaware"	"10"	"2013"	"2013"	"35-44 years"	"35-44"	18	110729	Unreliable	3.8
	"Delaware"	"10"	"2013"	"2013"	"45-54 years"	"45-54"	19	130997	Unreliable	3.3
	"Delaware"	"10"	"2013"	"2013"	"55-64 years"	"55-64"	22	120827	18.2	3.9
	"Delaware"	"10"	"2013"	"2013"	"65-74 years"	"65-74"	12	86059	Unreliable	4.0
	"Delaware"	"10"	"2014"	"2014"	"15-24 years"	"15-24"	25	123929	20.2	4.0
	"Delaware"	"10"	"2014"	"2014"	"25-34 years"	"25-34"	26	123681	21.0	4.1
	"Delaware"	"10"	"2014"	"2014"	"35-44 years"	"35-44"	16	110441	Unreliable	3.6
	"Delaware"	"10"	"2014"	"2014"	"45-54 years"	"45-54"	18	129592	Unreliable	3.3
	"Delaware"	"10"	"2014"	"2014"	"55-64 years"	"55-64"	17	124032	Unreliable	3.3
	"Delaware"	"10"	"2014"	"2014"	"65-74 years"	"65-74"	12	90855	Unreliable	3.8
	"Delaware"	"10"	"2014"	"2014"	"75-84 years"	"75-84"	12	45101	Unreliable	7.7
	"Delaware"	"10"	"2015"	"2015"	"15-24 years"	"15-24"	18	122939	Unreliable	3.5
	"Delaware"	"10"	"2015"	"2015"	"25-34 years"	"25-34"	19	125941	Unreliable	3.5
	"Delaware"	"10"	"2015"	"2015"	"35-44 years"	"35-44"	29	110596	26.2	4.9
	"Delaware"	"10"	"2015"	"2015"	"45-54 years"	"45-54"	16	128808	Unreliable	3.1
	"Delaware"	"10"	"2015"	"2015"	"55-64 years"	"55-64"	24	127788	18.8	3.8
	"Delaware"	"10"	"2015"	"2015"	"65-74 years"	"65-74"	19	95467	Unreliable	4.6
	"Delaware"	"10"	"2016"	"2016"	"15-24 years"	"15-24"	21	120955	17.4	3.8
	"Delaware"	"10"	"2016"	"2016"	"25-34 years"	"25-34"	22	127501	17.3	3.7
	"Delaware"	"10"	"2016"	"2016"	"35-44 years"	"35-44"	17	109425	Unreliable	3.8
	"Delaware"	"10"	"2016"	"2016"	"45-54 years"	"45-54"	18	127686	Unreliable	3.3
	"Delaware"	"10"	"2016"	"2016"	"55-64 years"	"55-64"	20	130645	15.3	3.4
	"Delaware"	"10"	"2016"	"2016"	"65-74 years"	"65-74"	11	99961	Unreliable	3.3
	"District of Columbia"	"11"	"2010"	"2010"	"15-24 years"	"15-24"	10	104029	Unreliable	3.0
	"District of Columbia"	"11"	"2010"	"2010"	"35-44 years"	"35-44"	10	80659	Unreliable	3.9
	"District of Columbia"	"11"	"2011"	"2011"	"15-24 years"	"15-24"	10	100700	Unreliable	3.1
	"District of Columbia"	"11"	"2011"	"2011"	"25-34 years"	"25-34"	10	133242	Unreliable	2.4
	"District of Columbia"	"11"	"2012"	"2012"	"25-34 years"	"25-34"	10	139922	Unreliable	2.3
	"District of Columbia"	"11"	"2013"	"2013"	"45-54 years"	"45-54"	10	76199	Unreliable	4.2
	"District of Columbia"	"11"	"2014"	"2014"	"25-34 years"	"25-34"	11	149921	Unreliable	2.2
	"Florida"	"12"	"2009"	"2009"	"1-4 years"	"1-4"	22	833145	2.6	0.6
	"Florida"	"12"	"2009"	"2009"	"5-14 years"	"5-14"	53	2115417	2.5	0.3
	"Florida"	"12"	"2009"	"2009"	"15-24 years"	"15-24"	487	2361500	20.6	0.9
	"Florida"	"12"	"2009"	"2009"	"25-34 years"	"25-34"	397	2180236	18.2	0.9
	"Florida"	"12"	"2009"	"2009"	"35-44 years"	"35-44"	364	2369022	15.4	0.8
	"Florida"	"12"	"2009"	"2009"	"45-54 years"	"45-54"	421	2610349	16.1	0.8
	"Florida"	"12"	"2009"	"2009"	"55-64 years"	"55-64"	309	2181653	14.2	0.8
	"Florida"	"12"	"2009"	"2009"	"65-74 years"	"65-74"	221	1623191	13.6	0.9
	"Florida"	"12"	"2009"	"2009"	"75-84 years"	"75-84"	173	1058247	16.3	1.2
	"Florida"	"12"	"2009"	"2009"	"85+ years"	"85+"	91	410877	22.1	2.3
	"Florida"	"12"	"2010"	"2010"	"1-4 years"	"1-4"	18	830733	Unreliable	0.5
	"Florida"	"12"	"2010"	"2010"	"5-14 years"	"5-14"	55	2129158	2.6	0.3
	"Florida"	"12"	"2010"	"2010"	"15-24 years"	"15-24"	448	2367276	18.9	0.9
	"Florida"	"12"	"2010"	"2010"	"25-34 years"	"25-34"	409	2200766	18.6	0.9
	"Florida"	"12"	"2010"	"2010"	"35-44 years"	"35-44"	305	2341795	13.0	0.7
	"Florida"	"12"	"2010"	"2010"	"45-54 years"	"45-54"	374	2636655	14.2	0.7
	"Florida"	"12"	"2010"	"2010"	"55-64 years"	"55-64"	334	2243032	14.9	0.8
	"Florida"	"12"	"2010"	"2010"	"65-74 years"	"65-74"	222	1660196	13.4	0.9
	"Florida"	"12"	"2010"	"2010"	"75-84 years"	"75-84"	204	1061714	19.2	1.3
	"Florida"	"12"	"2010"	"2010"	"85+ years"	"85+"	107	422493	25.3	2.4
	"Florida"	"12"	"2011"	"2011"	"1-4 years"	"1-4"	19	827528	Unreliable	0.5
	"Florida"	"12"	"2011"	"2011"	"5-14 years"	"5-14"	57	2129041	2.7	0.4
	"Florida"	"12"	"2011"	"2011"	"15-24 years"	"15-24"	418	2391227	17.5	0.9
	"Florida"	"12"	"2011"	"2011"	"25-34 years"	"25-34"	379	2254501	16.8	0.9
	"Florida"	"12"	"2011"	"2011"	"35-44 years"	"35-44"	314	2317499	13.5	0.8
	"Florida"	"12"	"2011"	"2011"	"45-54 years"	"45-54"	441	2647062	16.7	0.8
	"Florida"	"12"	"2011"	"2011"	"55-64 years"	"55-64"	323	2337140	13.8	0.8
	"Florida"	"12"	"2011"	"2011"	"65-74 years"	"65-74"	243	1709322	14.2	0.9
	"Florida"	"12"	"2011"	"2011"	"75-84 years"	"75-84"	168	1077478	15.6	1.2
	"Florida"	"12"	"2011"	"2011"	"85+ years"	"85+"	98	454822	21.5	2.2
	"Florida"	"12"	"2012"	"2012"	"1-4 years"	"1-4"	16	826140	Unreliable	0.5
	"Florida"	"12"	"2012"	"2012"	"5-14 years"	"5-14"	41	2146705	1.9	0.3
	"Florida"	"12"	"2012"	"2012"	"15-24 years"	"15-24"	439	2406215	18.2	0.9
	"Florida"	"12"	"2012"	"2012"	"25-34 years"	"25-34"	414	2312090	17.9	0.9
	"Florida"	"12"	"2012"	"2012"	"35-44 years"	"35-44"	290	2317218	12.5	0.7
	"Florida"	"12"	"2012"	"2012"	"45-54 years"	"45-54"	409	2646463	15.5	0.8
	"Florida"	"12"	"2012"	"2012"	"55-64 years"	"55-64"	348	2367811	14.7	0.8
	"Florida"	"12"	"2012"	"2012"	"65-74 years"	"65-74"	189	1822448	10.4	0.8
	"Florida"	"12"	"2012"	"2012"	"75-84 years"	"75-84"	191	1094478	17.5	1.3
	"Florida"	"12"	"2012"	"2012"	"85+ years"	"85+"	107	469697	22.8	2.2
	"Florida"	"12"	"2013"	"2013"	"1-4 years"	"1-4"	19	830616	Unreliable	0.5
	"Florida"	"12"	"2013"	"2013"	"5-14 years"	"5-14"	48	2165269	2.2	0.3
	"Florida"	"12"	"2013"	"2013"	"15-24 years"	"15-24"	399	2398839	16.6	0.8
	"Florida"	"12"	"2013"	"2013"	"25-34 years"	"25-34"	388	2366269	16.4	0.8
	"Florida"	"12"	"2013"	"2013"	"35-44 years"	"35-44"	302	2316392	13.0	0.8
	"Florida"	"12"	"2013"	"2013"	"45-54 years"	"45-54"	390	2634225	14.8	0.7
	"Florida"	"12"	"2013"	"2013"	"55-64 years"	"55-64"	342	2409695	14.2	0.8
	"Florida"	"12"	"2013"	"2013"	"65-74 years"	"65-74"	225	1911434	11.8	0.8
	"Florida"	"12"	"2013"	"2013"	"75-84 years"	"75-84"	174	1117259	15.6	1.2
	"Florida"	"12"	"2013"	"2013"	"85+ years"	"85+"	108	492033	21.9	2.1
	"Florida"	"12"	"2014"	"2014"	"1-4 years"	"1-4"	31	837667	3.7	0.7
	"Florida"	"12"	"2014"	"2014"	"5-14 years"	"5-14"	36	2183401	1.6	0.3
	"Florida"	"12"	"2014"	"2014"	"15-24 years"	"15-24"	458	2403775	19.1	0.9
	"Florida"	"12"	"2014"	"2014"	"25-34 years"	"25-34"	417	2441138	17.1	0.8
	"Florida"	"12"	"2014"	"2014"	"35-44 years"	"35-44"	303	2336886	13.0	0.7
	"Florida"	"12"	"2014"	"2014"	"45-54 years"	"45-54"	409	2640811	15.5	0.8
	"Florida"	"12"	"2014"	"2014"	"55-64 years"	"55-64"	343	2476965	13.8	0.7
	"Florida"	"12"	"2014"	"2014"	"65-74 years"	"65-74"	248	2006016	12.4	0.8
	"Florida"	"12"	"2014"	"2014"	"75-84 years"	"75-84"	165	1146810	14.4	1.1
	"Florida"	"12"	"2014"	"2014"	"85+ years"	"85+"	111	508224	21.8	2.1
	"Florida"	"12"	"2015"	"2015"	"1-4 years"	"1-4"	22	848562	2.6	0.6
	"Florida"	"12"	"2015"	"2015"	"5-14 years"	"5-14"	40	2203119	1.8	0.3
